,location,date,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind
11013,이천,2014-11-02,11.4,7.0,15.3,4.3,5.6,2.7
11014,이천,2014-11-03,7.6,1.9,14.2,0.0,5.1,1.9
11015,이천,2014-11-04,7.6,-1.0,17.2,0.0,2.1,0.7
11016,이천,2014-11-05,8.4,-0.5,18.0,0.0,2.5,0.7
11017,이천,2014-11-06,11.1,6.8,18.2,0.2,2.9,0.9
11018,이천,2014-11-07,7.6,-0.4,16.9,0.0,1.8,0.7
11019,이천,2014-11-08,9.0,4.1,14.2,0.0,2.3,0.6
11020,이천,2014-11-09,9.0,2.7,15.9,0.0,3.4,1.4
11021,이천,2014-11-10,6.1,-2.0,17.1,0.0,1.6,0.7
11022,이천,2014-11-11,6.6,-1.4,14.5,0.0,2.0,0.7
11023,이천,2014-11-12,6.6,-0.6,10.7,3.5,5.7,3.4
11024,이천,2014-11-13,0.3,-2.8,5.1,0.0,4.7,2.3
11025,이천,2014-11-14,3.6,-4.0,10.3,0.0,4.3,1.3
11026,이천,2014-11-15,3.9,-3.1,11.4,0.0,3.1,1.2
11027,이천,2014-11-16,5.6,-0.3,12.4,0.1,2.6,0.8
11028,이천,2014-11-17,4.9,1.4,10.7,1.2,4.3,1.2
11029,이천,2014-11-18,2.8,-5.4,11.7,0.0,2.3,0.9
11030,이천,2014-11-19,2.3,-5.6,11.4,0.0,1.7,0.7
11031,이천,2014-11-20,3.8,-3.8,13.5,0.0,1.8,0.5
11032,이천,2014-11-21,6.9,-1.6,16.1,0.0,2.3,0.7
11033,이천,2014-11-22,7.0,5.1,9.9,2.9,3.3,0.8
11034,이천,2014-11-23,6.2,4.8,9.3,0.0,1.7,0.7
11035,이천,2014-11-24,6.6,4.9,9.2,0.0,1.0,0.4
11036,이천,2014-11-25,9.4,4.6,15.5,0.0,4.2,1.7
11037,이천,2014-11-26,8.8,3.6,15.7,0.0,2.4,1.0
11038,이천,2014-11-27,7.2,3.2,14.7,0.0,1.4,0.6
11039,이천,2014-11-28,6.3,1.7,9.4,12.3,2.7,0.8
11040,이천,2014-11-29,6.0,1.9,10.3,0.0,3.0,1.1
11041,이천,2014-11-30,7.3,2.6,10.7,7.5,4.1,1.1
11042,이천,2014-12-01,-0.3,-6.4,8.9,0.5,7.0,4.1
11043,이천,2014-12-02,-5.4,-7.9,-1.5,0.0,5.4,2.8
11044,이천,2014-12-03,-3.3,-7.8,0.8,1.5,2.8,1.0
11045,이천,2014-12-04,-3.6,-8.1,1.4,0.0,4.1,1.4
11046,이천,2014-12-05,-6.0,-9.1,-1.3,0.0,5.6,2.0
11047,이천,2014-12-06,-5.4,-11.9,0.9,0.0,4.5,1.7
11048,이천,2014-12-07,-4.7,-9.2,-0.4,0.0,2.5,0.7
11049,이천,2014-12-08,-2.2,-5.4,4.1,1.7,3.6,1.3
11050,이천,2014-12-09,-4.4,-11.1,3.1,0.0,2.1,0.9
11051,이천,2014-12-10,-1.6,-6.7,2.6,0.4,1.8,0.7
11052,이천,2014-12-11,-0.7,-4.6,3.1,0.5,5.1,1.9
11053,이천,2014-12-12,-3.4,-8.0,2.6,0.5,3.8,1.1
11054,이천,2014-12-13,-5.3,-8.5,-1.5,0.0,5.2,1.7
11055,이천,2014-12-14,-4.7,-11.6,0.5,0.0,3.5,1.0
11056,이천,2014-12-15,-1.3,-5.1,1.4,6.0,2.1,0.6
11057,이천,2014-12-16,-4.1,-9.1,1.0,4.3,5.2,2.9
11058,이천,2014-12-17,-8.9,-12.9,-5.3,0.0,6.5,3.0
11059,이천,2014-12-18,-9.6,-13.7,-3.1,0.0,3.5,1.2
11060,이천,2014-12-19,-7.6,-14.4,-3.2,0.1,1.6,0.5
11061,이천,2014-12-20,-2.6,-6.8,1.8,2.7,4.4,1.7
11062,이천,2014-12-21,-7.7,-14.9,-0.3,0.0,4.0,0.9
11063,이천,2014-12-22,-7.7,-14.6,-1.6,0.9,2.4,0.8
11064,이천,2014-12-23,-6.2,-14.3,-0.5,0.0,1.4,0.4
11065,이천,2014-12-24,0.4,-3.2,7.1,0.0,4.5,1.3
11066,이천,2014-12-25,-2.7,-7.4,2.3,0.0,4.3,1.8
11067,이천,2014-12-26,-5.3,-11.3,0.9,0.0,2.2,1.0
11068,이천,2014-12-27,-5.1,-11.9,3.8,0.0,1.4,0.5
11069,이천,2014-12-28,-4.5,-10.6,-0.3,0.0,1.3,0.5
11070,이천,2014-12-29,-0.3,-3.2,4.6,0.0,1.4,0.4
11071,이천,2014-12-30,-0.8,-7.3,7.8,0.0,3.8,1.1
11072,이천,2014-12-31,-2.5,-6.5,2.7,0.6,5.9,2.1
11073,이천,2015-01-01,-7.4,-9.9,-3.6,0.0,4.3,2.5
11074,이천,2015-01-02,-6.2,-11.7,-1.4,0.0,4.8,1.8
11075,이천,2015-01-03,-5.8,-14.0,1.0,0.0,2.5,0.8
11076,이천,2015-01-04,-0.5,-4.3,5.7,0.0,2.0,0.6
11077,이천,2015-01-05,-0.2,-6.1,6.4,1.8,1.9,0.6
11078,이천,2015-01-06,-1.8,-6.9,2.1,3.3,5.1,2.6
11079,이천,2015-01-07,-5.7,-9.5,0.0,0.0,3.3,1.5
11080,이천,2015-01-08,-6.2,-13.3,1.2,0.0,3.7,1.0
11081,이천,2015-01-09,-4.3,-11.8,2.2,0.0,4.1,0.9
11082,이천,2015-01-10,-1.4,-10.1,5.3,0.0,3.9,1.3
11083,이천,2015-01-11,-0.9,-4.3,3.8,0.4,5.0,2.0
11084,이천,2015-01-12,-4.0,-11.1,3.6,0.0,2.6,0.9
11085,이천,2015-01-13,-2.7,-10.6,5.4,0.0,1.6,0.6
11086,이천,2015-01-14,0.3,-3.4,4.3,0.0,1.5,0.5
11087,이천,2015-01-15,2.6,-0.8,9.2,0.0,3.5,1.1
11088,이천,2015-01-16,-0.3,-2.8,3.1,1.1,4.8,2.0
11089,이천,2015-01-17,-3.5,-6.7,1.1,0.0,4.8,2.5
11090,이천,2015-01-18,-3.5,-11.5,3.0,4.4,3.7,1.1
11091,이천,2015-01-19,0.5,-4.6,5.7,0.0,4.2,2.1
11092,이천,2015-01-20,-2.2,-9.5,4.4,0.0,1.7,0.7
11093,이천,2015-01-21,1.1,-3.8,7.1,4.1,1.6,0.5
11094,이천,2015-01-22,2.2,-1.4,7.5,0.7,2.3,0.7
11095,이천,2015-01-23,-1.2,-4.9,1.8,0.0,1.9,0.6
11096,이천,2015-01-24,1.3,-2.2,7.2,0.0,2.3,0.8
11097,이천,2015-01-25,0.5,-3.3,3.3,4.6,2.1,0.6
11098,이천,2015-01-26,3.0,-0.1,6.0,2.2,2.9,0.7
11099,이천,2015-01-27,-1.6,-5.8,2.3,0.0,4.0,2.0
11100,이천,2015-01-28,-4.2,-9.9,2.4,0.0,2.6,1.1
11101,이천,2015-01-29,-1.6,-6.7,2.8,0.0,1.7,0.6
11102,이천,2015-01-30,-1.7,-5.8,1.4,0.0,5.0,2.2
11103,이천,2015-01-31,-4.7,-10.1,1.3,0.0,2.8,1.4
11104,이천,2015-02-01,-4.0,-10.9,3.1,0.0,2.8,1.0
11105,이천,2015-02-02,-2.9,-9.1,5.4,0.0,1.8,0.7
11106,이천,2015-02-03,-1.4,-8.7,6.8,0.0,2.9,0.9
11107,이천,2015-02-04,-1.1,-7.3,5.4,0.0,3.0,1.1
11108,이천,2015-02-05,-0.8,-6.2,5.9,0.0,3.8,1.5
11109,이천,2015-02-06,-0.2,-7.1,6.0,0.0,3.6,1.4
11110,이천,2015-02-07,-0.2,-5.8,5.7,0.0,4.0,1.3
11111,이천,2015-02-08,-8.3,-11.4,0.6,0.0,5.7,3.6
11112,이천,2015-02-09,-5.4,-13.6,0.3,0.8,5.0,2.4
11113,이천,2015-02-10,2.0,-2.6,6.4,0.0,5.4,2.1
11114,이천,2015-02-11,3.1,-0.4,8.6,0.0,4.2,1.5
11115,이천,2015-02-12,-1.5,-4.6,3.4,0.0,5.1,2.4
11116,이천,2015-02-13,-1.6,-7.1,4.6,0.0,5.0,2.2
11117,이천,2015-02-14,-2.0,-8.2,3.5,0.0,3.3,0.8
11118,이천,2015-02-15,5.0,-3.0,12.3,0.0,2.7,1.1
11119,이천,2015-02-16,3.7,2.5,7.3,12.4,2.3,1.3
11120,이천,2015-02-17,2.2,0.4,4.1,0.5,3.8,2.2
11121,이천,2015-02-18,0.0,-4.3,2.6,0.0,3.1,1.3
11122,이천,2015-02-19,-0.4,-4.7,7.1,0.0,1.9,0.7
11123,이천,2015-02-20,2.6,-5.4,9.7,0.0,2.5,0.7
11124,이천,2015-02-21,4.2,1.5,6.0,11.0,2.6,0.8
11125,이천,2015-02-22,3.2,-0.3,6.6,1.7,4.8,2.5
11126,이천,2015-02-23,1.1,-2.4,6.5,0.0,3.8,1.7
11127,이천,2015-02-24,1.6,-4.1,8.0,0.0,3.3,1.3
11128,이천,2015-02-25,4.6,-3.0,12.1,0.0,5.2,1.7
11129,이천,2015-02-26,1.7,-3.4,6.5,0.7,6.7,3.4
11130,이천,2015-02-27,-1.4,-5.5,4.2,0.0,5.3,1.9
11131,이천,2015-02-28,0.8,-5.6,6.4,0.0,2.4,0.7
11132,이천,2015-03-01,2.3,-0.9,6.3,0.0,4.7,2.5
11133,이천,2015-03-02,2.3,-5.6,10.3,0.0,4.1,1.4
11134,이천,2015-03-03,2.8,-0.7,10.0,0.9,5.8,1.9
11135,이천,2015-03-04,-1.5,-4.6,3.6,0.0,5.5,3.1
11136,이천,2015-03-05,-1.4,-8.6,5.9,0.0,2.4,1.0
11137,이천,2015-03-06,1.9,-6.6,10.6,0.0,4.0,1.2
11138,이천,2015-03-07,3.3,-5.6,12.8,0.0,3.8,1.2
11139,이천,2015-03-08,6.3,-4.2,15.8,0.0,3.9,1.0
11140,이천,2015-03-09,2.9,-5.0,8.6,0.0,7.1,3.6
11141,이천,2015-03-10,-3.2,-6.8,2.5,0.0,5.9,3.7
11142,이천,2015-03-11,0.4,-6.8,8.2,0.0,7.5,3.0
11143,이천,2015-03-12,2.1,-4.8,8.2,0.0,5.8,2.2
11144,이천,2015-03-13,4.6,-0.8,11.5,2.8,5.2,1.9
11145,이천,2015-03-14,3.9,-4.2,11.9,0.0,3.8,1.4
11146,이천,2015-03-15,4.2,-3.9,14.0,0.0,3.5,1.1
11147,이천,2015-03-16,7.6,-2.7,18.8,0.0,2.5,0.9
11148,이천,2015-03-17,9.7,0.3,18.0,0.0,2.5,0.6
11149,이천,2015-03-18,7.8,5.9,9.3,17.5,3.9,1.5
11150,이천,2015-03-19,12.0,4.1,20.7,0.0,3.3,1.5
11151,이천,2015-03-20,12.4,4.3,21.8,0.0,4.2,1.2
11152,이천,2015-03-21,11.0,1.7,18.9,0.0,4.6,1.6
11153,이천,2015-03-22,8.2,1.9,16.5,0.0,6.6,2.7
11154,이천,2015-03-23,4.8,-1.7,11.1,0.0,6.0,2.6
11155,이천,2015-03-24,4.4,-4.0,13.0,0.0,4.5,1.9
11156,이천,2015-03-25,5.3,-4.6,14.9,0.0,3.5,1.4
11157,이천,2015-03-26,7.3,-3.5,17.5,0.0,4.6,2.0
11158,이천,2015-03-27,8.4,-1.9,18.7,0.0,4.4,1.7
11159,이천,2015-03-28,8.8,-2.2,19.1,0.0,4.7,1.8
11160,이천,2015-03-29,11.0,5.5,17.8,0.0,3.9,1.7
11161,이천,2015-03-30,12.6,2.5,22.5,0.0,4.3,1.5
11162,이천,2015-03-31,10.8,5.7,14.8,2.3,2.5,0.7
11163,이천,2015-04-01,11.1,8.9,15.2,1.7,5.6,2.6
11164,이천,2015-04-02,14.2,6.9,19.8,17.2,6.0,3.3
11165,이천,2015-04-03,10.2,7.1,17.8,15.5,5.4,2.0
11166,이천,2015-04-04,11.2,4.8,18.6,0.5,6.0,2.0
11167,이천,2015-04-05,9.2,8.4,10.0,1.7,2.4,1.1
11168,이천,2015-04-06,10.1,6.3,15.2,0.0,4.3,1.6
11169,이천,2015-04-07,7.8,5.1,12.8,0.1,2.9,1.3
11170,이천,2015-04-08,8.4,4.5,13.5,0.0,3.3,1.6
11171,이천,2015-04-09,9.2,2.7,16.1,0.0,3.2,1.3
11172,이천,2015-04-10,10.6,1.4,20.1,0.0,4.8,1.6
11173,이천,2015-04-11,12.2,2.1,21.4,0.0,3.5,1.2
11174,이천,2015-04-12,12.6,3.9,19.4,0.0,5.3,2.1
11175,이천,2015-04-13,10.4,6.2,17.0,2.3,6.9,3.0
11176,이천,2015-04-14,6.4,5.1,8.7,17.7,2.6,1.2
11177,이천,2015-04-15,11.1,4.7,18.3,4.8,4.5,1.9
11178,이천,2015-04-16,8.6,3.4,17.8,6.7,6.4,1.9
11179,이천,2015-04-17,10.1,1.5,18.3,0.0,5.3,2.0
11180,이천,2015-04-18,12.8,0.8,23.0,0.0,2.4,0.7
11181,이천,2015-04-19,12.2,10.5,14.3,25.8,4.0,1.6
11182,이천,2015-04-20,10.5,6.2,15.0,10.2,3.7,2.2
11183,이천,2015-04-21,11.5,3.7,22.0,0.0,4.5,1.5
11184,이천,2015-04-22,13.0,5.1,20.6,0.0,4.2,1.8
11185,이천,2015-04-23,14.0,3.9,22.4,0.0,4.6,1.8
11186,이천,2015-04-24,15.7,8.2,24.3,0.0,4.2,1.8
11187,이천,2015-04-25,15.0,4.9,24.6,0.0,4.4,1.6
11188,이천,2015-04-26,16.7,5.5,27.1,0.0,4.9,1.5
11189,이천,2015-04-27,17.8,9.0,27.3,0.0,4.9,1.5
11190,이천,2015-04-28,18.4,8.0,26.7,0.0,3.9,1.0
11191,이천,2015-04-29,15.7,13.6,18.6,5.1,3.3,1.1
11192,이천,2015-04-30,19.9,11.5,27.2,0.0,3.1,1.3
11193,이천,2015-05-01,20.9,12.9,29.3,0.0,3.7,1.5
11194,이천,2015-05-02,20.6,13.7,26.4,0.4,2.8,1.2
11195,이천,2015-05-03,17.7,16.7,20.0,4.6,2.5,0.9
11196,이천,2015-05-04,15.7,10.0,21.2,0.0,6.3,2.9
11197,이천,2015-05-05,13.3,5.1,21.4,0.0,4.6,2.0
11198,이천,2015-05-06,14.0,5.8,22.2,0.0,2.4,1.0
11199,이천,2015-05-07,15.7,7.2,25.1,0.0,4.2,1.6
11200,이천,2015-05-08,16.3,7.9,22.6,0.0,2.9,1.3
11201,이천,2015-05-09,18.3,13.2,25.1,0.0,3.6,1.9
11202,이천,2015-05-10,18.6,11.6,26.0,0.0,3.2,1.4
11203,이천,2015-05-11,17.1,11.0,22.8,14.4,6.0,2.0
11204,이천,2015-05-12,13.8,10.1,18.7,10.9,6.8,4.1
11205,이천,2015-05-13,18.0,9.5,24.5,0.0,7.0,3.1
11206,이천,2015-05-14,20.4,10.2,28.7,0.0,4.1,1.5
11207,이천,2015-05-15,19.8,16.2,23.8,0.0,3.9,1.7
11208,이천,2015-05-16,18.3,10.7,27.1,0.0,4.1,1.9
11209,이천,2015-05-17,17.3,8.1,26.5,0.0,3.6,1.2
11210,이천,2015-05-18,17.0,11.1,24.0,0.0,3.5,1.2
11211,이천,2015-05-19,15.9,11.6,20.3,0.7,3.1,1.6
11212,이천,2015-05-20,15.8,8.6,22.7,0.0,4.0,1.7
11213,이천,2015-05-21,18.0,8.6,27.4,0.0,4.4,1.9
11214,이천,2015-05-22,19.8,10.7,28.4,0.0,5.0,1.8
11215,이천,2015-05-23,19.5,10.0,28.5,0.0,3.5,1.3
11216,이천,2015-05-24,19.9,9.6,29.3,0.0,4.4,1.6
11217,이천,2015-05-25,19.6,10.4,29.8,0.0,3.9,1.7
11218,이천,2015-05-26,21.1,10.7,31.6,0.0,3.9,1.7
11219,이천,2015-05-27,21.9,9.9,31.6,0.0,2.9,1.1
11220,이천,2015-05-28,23.0,13.7,31.6,0.0,3.4,1.1
11221,이천,2015-05-29,22.6,14.7,29.9,0.0,3.4,1.4
11222,이천,2015-05-30,18.4,14.9,22.8,1.1,3.2,1.7
11223,이천,2015-05-31,20.2,13.9,28.7,0.0,2.5,1.2
11224,이천,2015-06-01,21.2,13.0,28.2,0.0,3.5,1.2
11225,이천,2015-06-02,22.7,15.9,29.9,0.0,3.1,1.5
11226,이천,2015-06-03,22.4,16.5,28.6,0.0,5.1,2.4
11227,이천,2015-06-04,22.0,12.0,30.4,0.0,3.9,1.4
11228,이천,2015-06-05,16.7,12.5,21.0,0.8,2.9,1.2
11229,이천,2015-06-06,20.2,12.1,27.4,0.0,3.0,1.3
11230,이천,2015-06-07,22.6,15.1,30.4,0.0,3.3,1.2
11231,이천,2015-06-08,21.4,15.9,26.3,0.0,3.0,1.1
11232,이천,2015-06-09,22.3,17.5,28.5,0.0,3.9,1.7
11233,이천,2015-06-10,24.3,15.1,34.3,0.0,3.3,1.4
11234,이천,2015-06-11,23.3,17.0,29.6,1.2,5.3,1.9
11235,이천,2015-06-12,23.6,19.5,29.7,1.6,4.4,2.0
11236,이천,2015-06-13,23.5,17.4,30.4,2.6,5.9,1.8
11237,이천,2015-06-14,22.2,16.5,28.6,11.0,4.9,1.4
11238,이천,2015-06-15,23.7,18.0,30.9,0.0,3.2,1.3
11239,이천,2015-06-16,23.4,19.1,31.4,2.7,3.7,1.5
11240,이천,2015-06-17,22.5,18.3,30.2,17.1,4.7,1.2
11241,이천,2015-06-18,23.2,18.4,30.2,0.0,3.6,1.6
11242,이천,2015-06-19,23.4,17.6,29.8,0.0,2.5,1.4
11243,이천,2015-06-20,18.6,16.2,21.9,38.7,3.9,1.0
11244,이천,2015-06-21,21.7,14.7,29.3,0.0,2.9,1.0
11245,이천,2015-06-22,23.5,17.0,30.2,0.0,4.2,1.4
11246,이천,2015-06-23,24.4,18.3,30.7,0.0,3.7,1.5
11247,이천,2015-06-24,24.6,19.0,31.1,0.8,5.0,1.3
11248,이천,2015-06-25,22.6,19.5,26.6,1.0,2.7,1.2
11249,이천,2015-06-26,20.5,17.5,24.8,22.5,3.9,2.2
11250,이천,2015-06-27,23.7,19.1,29.6,0.0,3.3,1.4
11251,이천,2015-06-28,23.7,17.1,30.5,0.0,3.7,1.4
11252,이천,2015-06-29,25.0,18.3,30.6,0.0,3.2,1.4
11253,이천,2015-06-30,23.4,20.4,29.7,0.0,3.6,1.3
11254,이천,2015-07-01,23.2,19.1,28.3,0.0,5.4,2.2
11255,이천,2015-07-02,22.7,18.6,28.4,0.0,3.9,2.0
11256,이천,2015-07-03,22.1,16.8,28.9,0.0,4.4,1.5
11257,이천,2015-07-04,22.2,12.9,29.3,0.0,2.8,1.2
11258,이천,2015-07-05,23.7,17.8,30.3,0.0,3.5,1.4
11259,이천,2015-07-06,24.2,16.6,31.1,0.0,2.5,1.2
11260,이천,2015-07-07,21.5,18.3,26.2,0.2,3.9,1.3
11261,이천,2015-07-08,20.9,17.5,24.0,3.2,3.9,1.3
11262,이천,2015-07-09,24.0,19.5,29.3,0.0,3.8,1.5
11263,이천,2015-07-10,26.9,20.5,33.0,0.0,2.9,0.9
11264,이천,2015-07-11,28.1,21.5,34.3,0.0,4.5,1.4
11265,이천,2015-07-12,23.9,22.9,25.3,25.0,3.6,1.8
11266,이천,2015-07-13,23.3,21.7,24.6,6.6,5.4,3.6
11267,이천,2015-07-14,25.5,22.1,30.9,0.0,3.7,2.0
11268,이천,2015-07-15,25.2,19.5,34.4,0.0,3.9,1.3
11269,이천,2015-07-16,22.8,17.8,28.6,0.0,4.4,2.8
11270,이천,2015-07-17,21.8,16.4,27.2,0.0,4.5,2.1
11271,이천,2015-07-18,23.5,19.7,28.5,0.4,2.2,0.8
11272,이천,2015-07-19,23.8,21.0,28.2,2.3,2.2,0.8
11273,이천,2015-07-20,26.3,22.4,30.2,0.0,2.1,0.9
11274,이천,2015-07-21,26.1,23.3,30.8,1.1,3.1,1.1
11275,이천,2015-07-22,27.6,24.1,32.6,2.1,2.7,1.1
11276,이천,2015-07-23,26.4,24.3,31.2,29.9,4.1,1.6
11277,이천,2015-07-24,24.7,23.8,25.8,56.0,3.6,1.6
11278,이천,2015-07-25,25.0,22.9,28.3,52.4,4.6,1.6
11279,이천,2015-07-26,27.2,23.3,32.3,1.3,3.4,1.2
11280,이천,2015-07-27,26.0,23.9,29.1,0.2,2.7,1.1
11281,이천,2015-07-28,27.3,23.1,31.4,0.0,3.4,1.1
11282,이천,2015-07-29,25.4,23.0,28.8,24.8,4.1,1.0
11283,이천,2015-07-30,28.0,24.1,33.3,0.0,3.7,1.4
11284,이천,2015-07-31,27.8,24.1,33.9,0.0,3.1,1.2
11285,이천,2015-08-01,27.6,22.7,33.1,0.0,5.2,1.2
11286,이천,2015-08-02,24.9,22.6,27.1,21.6,2.9,1.0
11287,이천,2015-08-03,27.1,23.6,32.2,0.0,4.2,1.4
11288,이천,2015-08-04,27.0,21.7,32.1,0.0,4.3,1.7
11289,이천,2015-08-05,28.2,23.5,34.0,0.0,4.1,1.4
11290,이천,2015-08-06,29.0,23.3,35.7,0.0,2.2,0.8
11291,이천,2015-08-07,28.8,23.6,36.3,0.0,2.2,0.7
11292,이천,2015-08-08,25.4,22.1,35.0,5.9,5.7,0.9
11293,이천,2015-08-09,26.6,22.0,32.2,0.0,2.3,1.0
11294,이천,2015-08-10,25.4,21.9,31.5,0.0,3.6,1.4
11295,이천,2015-08-11,25.1,20.6,30.7,0.0,3.6,1.1
11296,이천,2015-08-12,26.8,21.2,33.3,0.0,2.2,0.9
11297,이천,2015-08-13,24.1,21.5,32.2,1.4,3.9,1.0
11298,이천,2015-08-14,25.9,21.3,31.8,0.0,3.2,1.2
11299,이천,2015-08-15,26.0,20.6,32.7,0.0,2.6,0.9
11300,이천,2015-08-16,23.8,19.9,30.1,9.8,5.4,1.0
11301,이천,2015-08-17,24.0,18.4,33.1,6.6,4.2,0.9
11302,이천,2015-08-18,26.0,19.9,32.7,0.0,2.1,0.8
11303,이천,2015-08-19,25.2,21.6,29.9,0.0,2.1,0.8
11304,이천,2015-08-20,24.1,22.2,29.8,1.0,3.2,1.1
11305,이천,2015-08-21,24.3,21.6,28.4,2.1,2.3,1.0
11306,이천,2015-08-22,24.1,20.4,29.0,0.0,3.1,1.1
11307,이천,2015-08-23,24.4,19.8,31.8,0.0,2.1,0.7
11308,이천,2015-08-24,25.0,19.7,31.5,0.0,3.5,1.5
11309,이천,2015-08-25,21.0,19.0,23.3,10.2,4.0,2.3
11310,이천,2015-08-26,22.3,19.0,27.6,0.0,3.0,1.6
11311,이천,2015-08-27,23.8,17.8,29.8,2.4,3.6,1.8
11312,이천,2015-08-28,21.0,15.2,28.1,1.0,2.4,0.7
11313,이천,2015-08-29,22.4,17.4,30.3,0.0,1.7,0.8
11314,이천,2015-08-30,23.5,16.2,31.8,0.0,2.2,0.8
11315,이천,2015-08-31,24.3,18.0,31.2,0.0,2.8,1.1
11316,이천,2015-09-01,24.2,20.3,30.4,0.0,3.0,1.4
11317,이천,2015-09-02,22.0,19.4,29.3,9.5,3.0,1.1
11318,이천,2015-09-03,22.5,19.3,27.2,0.1,3.5,1.2
11319,이천,2015-09-04,23.9,18.9,30.2,0.0,2.8,1.0
11320,이천,2015-09-05,21.5,19.2,25.3,0.2,3.7,1.0
11321,이천,2015-09-06,20.5,16.4,26.3,0.0,3.5,1.7
11322,이천,2015-09-07,20.5,13.5,29.1,0.0,2.8,1.3
11323,이천,2015-09-08,19.5,11.6,29.1,0.0,3.7,1.2
11324,이천,2015-09-09,20.2,10.7,29.4,0.0,3.8,1.7
11325,이천,2015-09-10,21.0,12.5,28.9,0.0,3.0,1.2
11326,이천,2015-09-11,20.3,16.5,26.0,6.2,3.0,1.3
11327,이천,2015-09-12,18.1,15.2,22.5,0.3,2.5,1.0
11328,이천,2015-09-13,18.5,11.2,25.8,0.0,3.5,1.3
11329,이천,2015-09-14,18.8,10.8,27.9,0.0,2.5,0.8
11330,이천,2015-09-15,19.9,12.7,27.4,0.0,3.3,1.1
11331,이천,2015-09-16,18.4,10.7,24.9,0.0,3.4,1.1
11332,이천,2015-09-17,19.5,14.4,27.2,0.0,3.4,1.6
11333,이천,2015-09-18,19.4,11.2,27.3,0.0,2.4,0.9
11334,이천,2015-09-19,20.5,12.8,28.6,0.0,3.3,1.1
11335,이천,2015-09-20,19.2,13.1,27.3,0.0,2.1,0.8
11336,이천,2015-09-21,19.5,13.3,28.9,0.0,2.4,0.7
11337,이천,2015-09-22,19.9,12.0,30.0,0.0,2.7,0.8
11338,이천,2015-09-23,18.7,13.4,23.7,0.0,1.7,0.6
11339,이천,2015-09-24,20.5,14.4,28.6,0.0,2.2,0.8
11340,이천,2015-09-25,20.9,14.7,28.7,0.0,2.0,0.7
11341,이천,2015-09-26,19.3,14.1,28.3,0.0,2.8,0.9
11342,이천,2015-09-27,18.8,11.0,28.8,0.0,2.3,0.7
11343,이천,2015-09-28,19.2,9.9,28.8,0.0,2.4,0.9
11344,이천,2015-09-29,20.3,12.1,28.6,0.0,3.0,1.5
11345,이천,2015-09-30,19.1,15.4,25.8,0.0,4.1,1.5
11346,이천,2015-10-01,15.5,11.0,19.9,23.3,5.9,1.8
11347,이천,2015-10-02,14.3,4.6,21.7,0.0,5.2,2.1
11348,이천,2015-10-03,17.9,12.1,25.1,0.0,4.6,2.2
11349,이천,2015-10-04,14.3,7.5,24.1,0.0,2.6,0.9
11350,이천,2015-10-05,15.3,7.5,25.1,0.0,2.2,0.8
11351,이천,2015-10-06,15.8,6.1,25.8,0.0,2.1,0.8
11352,이천,2015-10-07,16.6,8.4,25.6,0.0,2.0,0.7
11353,이천,2015-10-08,18.0,11.4,25.8,0.0,2.8,1.1
11354,이천,2015-10-09,15.1,8.7,21.1,0.0,4.2,1.9
11355,이천,2015-10-10,10.4,4.7,17.1,9.7,5.8,1.3
11356,이천,2015-10-11,9.8,5.7,13.9,0.6,3.3,1.2
11357,이천,2015-10-12,12.0,6.2,18.1,0.0,4.2,1.6
11358,이천,2015-10-13,12.7,2.1,21.8,0.0,3.8,1.2
11359,이천,2015-10-14,14.2,8.1,23.9,0.0,1.9,0.7
11360,이천,2015-10-15,14.2,6.5,24.9,0.0,1.9,0.7
11361,이천,2015-10-16,15.0,7.8,24.8,0.0,2.3,0.8
11362,이천,2015-10-17,15.4,9.7,26.3,0.0,1.9,0.7
11363,이천,2015-10-18,14.8,7.6,24.6,0.0,2.3,0.8
11364,이천,2015-10-19,15.4,8.0,23.9,0.0,2.5,0.8
11365,이천,2015-10-20,16.1,9.6,24.4,0.0,1.7,0.7
11366,이천,2015-10-21,15.7,10.1,23.2,0.0,2.5,0.8
11367,이천,2015-10-22,15.4,9.3,23.3,0.0,2.4,0.8
11368,이천,2015-10-23,16.0,12.6,21.2,0.0,3.0,0.9
11369,이천,2015-10-24,15.2,8.4,22.2,4.7,3.4,1.2
11370,이천,2015-10-25,12.7,5.9,21.9,0.0,2.7,0.8
11371,이천,2015-10-26,13.8,6.2,20.5,0.0,3.3,1.0
11372,이천,2015-10-27,12.1,6.0,17.4,12.3,4.9,1.8
11373,이천,2015-10-28,9.2,1.0,16.7,0.0,4.9,1.6
11374,이천,2015-10-29,7.8,0.4,14.2,5.7,4.2,1.7
11375,이천,2015-10-30,5.0,-0.9,11.2,0.0,3.6,1.4
11376,이천,2015-10-31,4.1,-3.6,12.7,0.0,3.2,1.1
11377,이천,2015-11-01,3.7,-3.6,10.1,0.0,1.8,0.7
11378,이천,2015-11-02,8.6,3.0,16.1,0.0,3.2,0.9
11379,이천,2015-11-03,7.6,1.5,17.5,0.0,1.9,0.6
11380,이천,2015-11-04,7.7,1.6,18.5,0.0,1.6,0.6
11381,이천,2015-11-05,10.4,3.5,19.7,0.0,2.2,0.8
11382,이천,2015-11-06,11.1,2.6,20.3,5.4,4.1,1.7
11383,이천,2015-11-07,10.1,8.6,11.5,27.1,2.9,1.6
