Unnamed: 0,Column1,location_x,stdt,eddt,damagearea,경도,위도,상태,동두천,수원,양평,이천,파주,관측소,Unnamed: 0.1,location_y,date,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind,label
696,704,경기화성,2015-06-06,2015-06-06,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,5875.0,수원,2015-06-06,21.7,15.6,27.1,0.0,4.2,1.9,1
697,705,경기포천,2015-06-06,2015-06-06,0.5,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,521.0,동두천,2015-06-06,21.6,14.6,28.9,0.0,3.4,1.5,3
698,706,경기포천,2015-06-07,2015-06-07,0.5,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,522.0,동두천,2015-06-07,22.3,16.2,30.6,0.0,5.3,1.6,3
699,708,경기포천,2015-06-08,2015-06-08,0.3,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,523.0,동두천,2015-06-08,20.7,16.0,27.0,0.0,5.1,1.3,3
700,709,경기포천,2015-06-08,2015-06-08,0.01,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,523.0,동두천,2015-06-08,20.7,16.0,27.0,0.0,5.1,1.3,1
701,710,경기안양,2015-06-19,2015-06-19,0.02,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,5888.0,수원,2015-06-19,24.4,21.0,30.0,0.0,4.8,2.6,1
702,711,경기화성,2015-06-23,2015-06-23,0.12,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,5892.0,수원,2015-06-23,24.0,18.8,31.3,0.0,4.3,1.7,2
703,712,경기오산,2017-04-30,2017-04-30,0.7,127.051305,37.1630728,인근좌표,False,True,False,False,False,수원,6569.0,수원,2017-04-30,18.2,12.5,28.1,0.0,4.9,2.3,3
704,713,경기화성,2017-04-30,2017-04-30,0.1,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6569.0,수원,2017-04-30,18.2,12.5,28.1,0.0,4.9,2.3,2
705,714,경기연천,2017-04-30,2017-04-30,0.1,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,1215.0,동두천,2017-04-30,18.4,10.6,28.3,0.0,5.4,2.0,2
706,715,경기양평,2017-05-01,2017-05-01,0.1,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9247.0,양평,2017-05-01,19.7,11.7,27.7,0.0,3.4,1.5,2
707,716,경기가평,2017-05-02,2017-05-02,0.2,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9248.0,양평,2017-05-02,19.4,11.0,27.5,0.0,3.1,1.3,3
708,717,경기양평,2017-05-02,2017-05-02,0.2,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9248.0,양평,2017-05-02,19.4,11.0,27.5,0.0,3.1,1.3,3
709,718,경기가평,2017-05-03,2017-05-03,0.5,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9249.0,양평,2017-05-03,20.4,10.9,29.1,0.0,3.5,1.4,3
710,719,경기파주,2017-05-03,2017-05-03,0.2,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3895.0,파주,2017-05-03,17.9,7.1,29.1,0.0,4.2,1.2,3
711,720,경기여주,2017-05-03,2017-05-03,0.5,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,11926.0,이천,2017-05-03,20.3,10.2,29.7,0.0,3.6,1.3,3
712,721,경기파주,2017-05-03,2017-05-03,0.01,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3895.0,파주,2017-05-03,17.9,7.1,29.1,0.0,4.2,1.2,1
713,722,경기남양주,2017-05-06,2017-05-06,0.5,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9252.0,양평,2017-05-06,15.3,9.5,21.6,0.0,7.8,3.2,3
714,723,경기화성,2017-05-06,2017-05-06,0.06,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6575.0,수원,2017-05-06,14.6,8.6,21.1,0.0,7.7,3.3,2
715,724,경기화성,2017-05-06,2017-05-06,0.5,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6575.0,수원,2017-05-06,14.6,8.6,21.1,0.0,7.7,3.3,3
716,725,경기안양,2017-05-06,2017-05-06,0.1,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,6575.0,수원,2017-05-06,14.6,8.6,21.1,0.0,7.7,3.3,2
717,726,경기김포,2017-05-06,2017-05-06,1.0,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,3898.0,파주,2017-05-06,12.7,5.2,18.4,0.0,8.0,3.2,3
718,727,경기화성,2017-05-06,2017-05-06,0.13,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6575.0,수원,2017-05-06,14.6,8.6,21.1,0.0,7.7,3.3,2
719,728,경기수원,2014-02-26,2014-02-26,0.5,127.0029967,37.31811976,인근좌표,False,True,False,False,False,수원,5410.0,수원,2014-02-26,7.1,-1.0,16.0,0.0,3.6,1.1,3
720,729,경기동두천,2014-02-27,2014-02-27,0.2,127.0669893,37.92058118,인근좌표,True,False,False,False,False,동두천,57.0,동두천,2014-02-27,6.3,0.4,14.4,0.0,5.3,2.0,3
721,730,경기안성,2015-09-08,2015-09-08,0.06,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11323.0,이천,2015-09-08,19.5,11.6,29.1,0.0,3.7,1.2,2
722,731,경기화성,2015-09-15,2015-09-15,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,5976.0,수원,2015-09-15,22.1,16.2,27.6,0.0,4.1,1.7,1
723,732,경기광주,2015-09-21,2015-09-21,0.02,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8659.0,양평,2015-09-21,20.0,14.3,28.1,0.0,2.5,0.8,1
724,733,경기화성,2015-09-24,2015-09-24,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,5985.0,수원,2015-09-24,22.1,15.8,29.9,0.0,3.4,1.1,1
725,734,경기양주,2015-09-26,2015-09-26,0.2,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,633.0,동두천,2015-09-26,19.8,14.1,27.4,0.0,3.3,1.1,3
726,735,경기안양,2015-09-27,2015-09-27,0.01,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,5988.0,수원,2015-09-27,20.5,12.8,29.7,0.0,3.8,1.0,1
727,736,경기남양주,2015-09-28,2015-09-28,0.01,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,8666.0,양평,2015-09-28,18.9,10.5,28.2,0.0,2.6,1.0,1
728,737,경기파주,2015-09-29,2015-09-29,0.1,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3313.0,파주,2015-09-29,18.6,11.6,25.2,0.0,4.3,2.5,2
729,738,경기안양,2015-09-29,2015-09-29,0.01,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,5990.0,수원,2015-09-29,22.6,15.3,28.3,0.0,4.5,2.0,1
730,739,경기파주,2015-10-05,2015-10-05,0.2,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3319.0,파주,2015-10-05,14.8,6.5,25.2,0.0,2.6,0.8,3
731,740,경기수원,2015-10-06,2015-10-06,0.01,127.0029967,37.31811976,인근좌표,False,True,False,False,False,수원,5997.0,수원,2015-10-06,17.5,10.5,26.6,0.0,3.8,1.1,1
732,741,경기양주,2015-10-08,2015-10-08,0.03,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,645.0,동두천,2015-10-08,18.7,12.5,26.0,0.0,4.5,1.6,1
733,742,경기의정부,2015-10-10,2015-10-10,0.1,127.0666545,37.73305139,인근좌표,True,False,False,False,False,동두천,647.0,동두천,2015-10-10,11.3,8.5,17.3,6.6,7.0,1.5,2
734,743,경기안양,2017-05-07,2017-05-07,0.03,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,6576.0,수원,2017-05-07,15.4,8.7,22.3,0.0,6.9,2.4,1
735,744,경기화성,2017-05-23,2017-05-23,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6592.0,수원,2017-05-23,19.3,15.0,24.4,7.1,4.4,1.6,1
736,746,경기고양,2017-05-27,2017-05-27,0.03,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,3919.0,파주,2017-05-27,16.8,9.0,25.5,0.0,3.6,1.2,1
737,747,경기시흥,2014-03-23,2014-03-23,0.1,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,5435.0,수원,2014-03-23,9.3,2.6,17.8,0.0,5.4,1.7,2
738,748,경기연천,2014-03-28,2014-03-28,0.01,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,86.0,동두천,2014-03-28,15.8,9.0,23.6,0.0,4.7,1.9,1
739,749,경기과천,2015-10-17,2015-10-18,0.3,127.0038933,37.43419438,인근좌표,False,True,False,False,False,수원,6008.0,수원,2015-10-17,17.3,11.3,26.7,0.0,3.1,0.7,3
740,750,경기양평,2015-11-03,2015-11-03,0.3,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,8702.0,양평,2015-11-03,8.2,3.0,18.1,0.0,2.5,0.7,3
741,751,경기성남,2016-01-05,2016-01-05,0.1,127.1037334,37.43511843,인근좌표,False,True,False,False,False,수원,6088.0,수원,2016-01-05,-1.1,-3.4,2.6,0.0,4.7,2.2,2
742,752,경기남양주,2016-01-10,2016-01-10,0.2,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,8770.0,양평,2016-01-10,0.4,-3.5,5.7,0.0,4.0,1.4,3
743,753,경기광주,2016-11-01,2016-11-01,0.03,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9066.0,양평,2016-11-01,2.6,-1.4,8.5,0.0,3.9,2.2,1
744,754,경기이천,2016-11-02,2016-11-02,0.33,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,11744.0,이천,2016-11-02,3.0,-6.2,11.4,0.0,3.1,1.0,3
745,755,경기광주,2016-11-05,2016-11-05,0.06,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9070.0,양평,2016-11-05,13.2,9.3,18.6,0.0,3.3,1.1,2
746,756,경기파주,2016-11-06,2016-11-07,0.5,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3717.0,파주,2016-11-06,12.4,9.4,17.8,0.0,4.0,2.3,3
747,757,경기양주,2017-06-03,2017-06-03,0.15,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1249.0,동두천,2017-06-03,19.9,13.2,28.2,0.0,6.4,2.0,3
748,758,경기안양,2017-06-05,2017-06-05,0.02,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,6605.0,수원,2017-06-05,22.6,13.7,30.2,0.0,4.6,1.5,1
749,759,경기양주,2017-06-05,2017-06-05,0.33,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1251.0,동두천,2017-06-05,22.6,12.7,31.3,0.0,3.3,1.5,3
750,760,경기평택,2017-06-15,2017-06-15,0.16,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,6615.0,수원,2017-06-15,22.1,16.2,29.0,0.0,4.2,1.9,3
751,761,경기화성,2017-06-17,2017-06-17,0.06,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6617.0,수원,2017-06-17,23.4,18.3,29.7,0.0,4.0,1.9,2
752,763,경기가평,2017-06-18,2017-06-18,0.08,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9295.0,양평,2017-06-18,24.8,16.3,33.1,0.0,4.1,1.8,2
753,764,경기남양주,2017-06-19,2017-06-19,0.06,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9296.0,양평,2017-06-19,24.6,16.8,32.5,0.0,4.0,1.6,2
754,765,경기시흥,2014-04-05,2014-04-05,0.01,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,5448.0,수원,2014-04-05,6.2,1.4,11.5,0.2,5.7,2.4,1
755,766,경기과천,2014-04-06,2014-04-06,0.12,127.0038933,37.43419438,인근좌표,False,True,False,False,False,수원,5449.0,수원,2014-04-06,7.8,3.3,12.9,0.0,7.1,3.1,2
756,767,경기하남,2014-04-06,2014-04-06,0.1,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,8126.0,양평,2014-04-06,7.6,0.7,13.9,0.0,5.1,2.5,2
757,768,경기수원,2014-04-06,2014-04-06,0.01,127.0029967,37.31811976,인근좌표,False,True,False,False,False,수원,5449.0,수원,2014-04-06,7.8,3.3,12.9,0.0,7.1,3.1,1
758,769,경기광주,2014-04-06,2014-04-06,0.1,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8126.0,양평,2014-04-06,7.6,0.7,13.9,0.0,5.1,2.5,2
759,770,경기광주,2014-04-06,2014-04-06,0.1,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8126.0,양평,2014-04-06,7.6,0.7,13.9,0.0,5.1,2.5,2
760,771,경기고양,2014-04-08,2014-04-08,0.1,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,2774.0,파주,2014-04-08,9.1,0.2,19.2,0.0,3.8,1.3,2
761,772,경기화성,2014-04-08,2014-04-08,0.1,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,5451.0,수원,2014-04-08,10.8,2.5,20.3,0.0,4.2,1.6,2
762,773,경기남양주,2014-04-08,2014-04-08,0.01,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,8128.0,양평,2014-04-08,12.0,1.5,21.5,0.0,3.7,1.5,1
763,774,경기고양,2014-04-08,2014-04-08,0.02,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,2774.0,파주,2014-04-08,9.1,0.2,19.2,0.0,3.8,1.3,1
764,775,경기양평,2014-04-09,2014-04-09,0.1,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,8129.0,양평,2014-04-09,11.8,3.2,21.5,0.0,4.1,1.3,2
765,776,경기남양주,2016-11-08,2016-11-08,0.2,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9073.0,양평,2016-11-08,6.4,1.7,10.3,0.2,4.8,3.3,3
766,777,경기부천,2016-12-03,2016-12-03,0.1,126.7823518,37.5062503,인근좌표,False,True,False,False,False,수원,6421.0,수원,2016-12-03,3.3,-2.8,11.5,0.0,2.4,0.6,2
767,778,경기가평,2016-12-04,2016-12-04,0.04,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9099.0,양평,2016-12-04,2.2,-1.5,6.7,0.0,2.9,0.7,2
768,779,경기가평,2016-12-05,2016-12-05,0.01,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9100.0,양평,2016-12-05,5.4,2.0,11.1,1.5,5.9,1.9,1
769,780,경기용인,2016-12-05,2016-12-05,0.09,127.2400364,37.22209372,인근좌표,False,False,False,True,False,이천,11777.0,이천,2016-12-05,5.5,1.7,12.9,0.1,4.3,1.7,2
770,781,경기양평,2016-12-07,2016-12-07,0.7,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9102.0,양평,2016-12-07,-1.5,-6.7,3.9,0.1,2.4,0.9,3
771,782,경기양평,2016-02-01,2016-02-01,0.5,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,8792.0,양평,2016-02-01,-5.0,-9.1,0.0,0.0,4.0,2.0,3
772,783,경기남양주,2016-02-03,2016-02-03,0.15,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,8794.0,양평,2016-02-03,-5.1,-13.4,4.1,0.0,3.4,1.0,3
773,784,경기양평,2016-02-05,2016-02-05,0.5,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,8796.0,양평,2016-02-05,-3.4,-10.1,3.7,0.0,4.0,1.2,3
774,785,경기동두천,2016-02-05,2016-02-05,0.13,127.0669893,37.92058118,인근좌표,True,False,False,False,False,동두천,765.0,동두천,2016-02-05,-3.1,-10.1,5.0,0.0,6.6,1.5,2
775,786,경기안성,2016-02-06,2016-02-06,0.01,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11474.0,이천,2016-02-06,-2.7,-7.6,4.1,0.0,4.0,1.8,1
776,787,경기가평,2016-02-07,2016-02-07,0.02,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8798.0,양평,2016-02-07,-4.5,-12.3,4.1,0.0,3.5,0.9,1
777,788,경기김포,2016-02-09,2016-02-09,0.1,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,3446.0,파주,2016-02-09,-0.9,-7.1,6.8,0.0,5.4,1.9,2
778,789,경기화성,2016-02-09,2016-02-09,0.2,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,6123.0,수원,2016-02-09,1.2,-3.5,7.5,0.0,6.3,2.5,3
779,790,경기광주,2016-02-10,2016-02-10,0.6,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8801.0,양평,2016-02-10,-0.4,-8.0,9.4,0.0,3.0,0.9,3
780,791,경기여주,2016-02-10,2016-02-10,0.6,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,11478.0,이천,2016-02-10,0.2,-8.3,10.2,0.0,1.8,0.7,3
781,792,경기포천,2016-02-11,2016-02-11,0.8,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,771.0,동두천,2016-02-11,6.4,-3.9,15.7,0.4,4.6,1.1,3
782,793,경기안성,2016-02-11,2016-02-11,0.1,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11479.0,이천,2016-02-11,4.1,-6.1,13.9,0.2,1.7,0.6,2
